TelemetryFrame(timestamp_ms=157801.0, loop_dt=1000.0, control_dt=17.0, read_dt=35.0, pwm_duty_cycle=0.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=0.000833, torque_control=-0.000833, torque_net=0.0, position_setpoint=0.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=0.5, Ki=0.01, Kd=0.01, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7891.0, nframes_sent_serial=7891.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158481.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7925.0, nframes_sent_serial=7925.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158501.0, loop_dt=1001.0, control_dt=23.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7926.0, nframes_sent_serial=7926.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158521.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7927.0, nframes_sent_serial=7927.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158541.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7928.0, nframes_sent_serial=7928.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158561.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7929.0, nframes_sent_serial=7929.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158581.0, loop_dt=1008.0, control_dt=30.0, read_dt=85.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7930.0, nframes_sent_serial=7930.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158601.0, loop_dt=999.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7931.0, nframes_sent_serial=7931.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158621.0, loop_dt=1008.0, control_dt=27.0, read_dt=86.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7932.0, nframes_sent_serial=7932.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158641.0, loop_dt=1004.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7933.0, nframes_sent_serial=7933.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158661.0, loop_dt=999.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7934.0, nframes_sent_serial=7934.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158681.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7935.0, nframes_sent_serial=7935.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158701.0, loop_dt=1000.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7936.0, nframes_sent_serial=7936.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158721.0, loop_dt=999.0, control_dt=23.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7937.0, nframes_sent_serial=7937.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158741.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7938.0, nframes_sent_serial=7938.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158761.0, loop_dt=1001.0, control_dt=23.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7939.0, nframes_sent_serial=7939.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158781.0, loop_dt=1000.0, control_dt=22.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7940.0, nframes_sent_serial=7940.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158801.0, loop_dt=992.0, control_dt=23.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7941.0, nframes_sent_serial=7941.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158821.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7942.0, nframes_sent_serial=7942.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158841.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7943.0, nframes_sent_serial=7943.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158861.0, loop_dt=1001.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7944.0, nframes_sent_serial=7944.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158881.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7945.0, nframes_sent_serial=7945.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158901.0, loop_dt=1001.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7946.0, nframes_sent_serial=7946.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158921.0, loop_dt=1008.0, control_dt=31.0, read_dt=86.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7947.0, nframes_sent_serial=7947.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158941.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7948.0, nframes_sent_serial=7948.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158961.0, loop_dt=997.0, control_dt=23.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7949.0, nframes_sent_serial=7949.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=158981.0, loop_dt=1001.0, control_dt=19.0, read_dt=69.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7950.0, nframes_sent_serial=7950.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159001.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7951.0, nframes_sent_serial=7951.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159021.0, loop_dt=999.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7952.0, nframes_sent_serial=7952.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159041.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7953.0, nframes_sent_serial=7953.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159061.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7954.0, nframes_sent_serial=7954.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159081.0, loop_dt=1000.0, control_dt=19.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7955.0, nframes_sent_serial=7955.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
TelemetryFrame(timestamp_ms=159101.0, loop_dt=1000.0, control_dt=18.0, read_dt=68.0, pwm_duty_cycle=1024.0, pwm_frequency=1.732727, position=0.0, velocity=0.0, filtered_velocity=0.0, current=0.0, filtered_current=0.0, torque_external=-0.003017, torque_control=0.003017, torque_net=0.0, position_setpoint=1938.0, velocity_setpoint=0.0, accel_setpoint=0.0, torque_setpoint=0.0, Kp=1.0, Ki=0.0, Kd=0.1, impedance_K=0.001, impedance_B=0.01, impedance_J=1e-06, nframes_sent_queue=7956.0, nframes_sent_serial=7956.0, control_type_val=0.0, current_sens_adc_voltage=0.0, twid_id_val='CONTROL_ONE', control_type=<ControlType.POSITION_CTRL: (0, 'position')>, twid_id=<TwidID.TWID1_ID: 'CONTROL_ONE'>)
